k,i
clickVideoExit,
clickVideoExit,0.345778702
clickVideoExit,0.749466342
clickVideoExit,0.946852015
clickVideoExit,0.959951631
clickVideoExit,0.172581548
clickVideoExit,0.844391589
clickVideoExit,0.6792193
clickVideoExit,0
clickVideoExit,0.749674209
clickVideoExit,0.92740646
clickVideoExit,0.001998721
clickVideoExit,0.001998721
clickVideoExit,0.001998721
clickVideoExit,0.994363607
clickVideoExit,0.73353054
clickVideoExit,0.583626479
clickVideoExit,0.51167253
clickVideoExit,0.234849696
clickVideoExit,0.006965542
clickVideoExit,0.007994883
clickVideoExit,0.168891909
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.317416853
clickVideoExit,0.019371602
clickVideoExit,
clickVideoExit,
clickVideoExit,0.004996802
clickVideoExit,0.97637512
clickVideoExit,
clickVideoExit,0.008082827
clickVideoExit,0.013013671
clickVideoExit,0.979411177
clickVideoExit,0.000361768
clickVideoExit,0.529027422
clickVideoExit,0.166841222
clickVideoExit,0.009292053
clickVideoExit,0.96826631
clickVideoExit,0.785699153
clickVideoExit,0.991223617
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.006040134
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.636196834
clickVideoExit,0.614496722
clickVideoExit,0.070362968
clickVideoExit,0.228535737
clickVideoExit,0.46653142
clickVideoExit,0.952308523
clickVideoExit,0.943364247
clickVideoExit,0.566161657
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0.970622801
clickVideoExit,0.229832907
clickVideoExit,0.008962264
clickVideoExit,0.410505277
clickVideoExit,0.995806684
clickVideoExit,0.00024984
clickVideoExit,0.303098017
clickVideoExit,0.000257835
clickVideoExit,0.58606292
clickVideoExit,
clickVideoExit,0.594895267
clickVideoExit,0.753989447
clickVideoExit,0.036854413
clickVideoExit,0
clickVideoExit,0.994081788
clickVideoExit,0.431058123
clickVideoExit,0.003321874
clickVideoExit,0.044653422
clickVideoExit,0.988157579
clickVideoExit,0.12065678
clickVideoExit,0.598231132
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.054365206
clickVideoExit,0
clickVideoExit,0.218008475
clickVideoExit,0.203645667
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.007771027
clickVideoExit,0.002660297
clickVideoExit,0
clickVideoExit,0.985329389
clickVideoExit,0.988239527
clickVideoExit,0.004063399
clickVideoExit,0.44854693
clickVideoExit,0.739778542
clickVideoExit,0.00228054
clickVideoExit,0.021538216
clickVideoExit,0.194099776
clickVideoExit,0.99804725
clickVideoExit,0
clickVideoExit,0.985483291
clickVideoExit,0.120776703
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.221144468
clickVideoExit,0
clickVideoExit,0.479147346
clickVideoExit,0
clickVideoExit,0.998013272
clickVideoExit,0.854597058
clickVideoExit,0.018696035
clickVideoExit,0.998830748
clickVideoExit,0.177628318
clickVideoExit,0.994329629
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.414692597
clickVideoExit,0.517604733
clickVideoExit,0.208894308
clickVideoExit,0
clickVideoExit,0.996997921
clickVideoExit,0
clickVideoExit,0.728721618
clickVideoExit,0.666167653
clickVideoExit,0.000933403
clickVideoExit,0
clickVideoExit,0.282555165
clickVideoExit,0.036536617
clickVideoExit,0.000833467
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.556341941
clickVideoExit,0.003149984
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.615450112
clickVideoExit,0.546086505
clickVideoExit,0.002094659
clickVideoExit,
clickVideoExit,0.012551967
clickVideoExit,0
clickVideoExit,0.995173089
clickVideoExit,0.17970299
clickVideoExit,0.905806284
clickVideoExit,0.056401903
clickVideoExit,0.266647346
clickVideoExit,
clickVideoExit,0.001752878
clickVideoExit,0.647639511
clickVideoExit,0.214716581
clickVideoExit,0.009356012
clickVideoExit,0.377996083
clickVideoExit,0.333518548
clickVideoExit,0.310665174
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.15932803
clickVideoExit,0.545257035
clickVideoExit,0
clickVideoExit,0.297763431
clickVideoExit,0.000199872
clickVideoExit,0
clickVideoExit,0.559545891
clickVideoExit,0.002776223
clickVideoExit,
clickVideoExit,
clickVideoExit,0.301013351
clickVideoExit,0.690741925
clickVideoExit,
clickVideoExit,0.320954589
clickVideoExit,
clickVideoExit,0.004005437
clickVideoExit,0.633616485
clickVideoExit,0.454041413
clickVideoExit,0.021448273
clickVideoExit,0.043476175
clickVideoExit,0.073431004
clickVideoExit,0.368532139
clickVideoExit,0.018462184
clickVideoExit,0
clickVideoExit,0.540194276
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.01979733
clickVideoExit,0.166385513
clickVideoExit,0.578030061
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.668600096
clickVideoExit,0
clickVideoExit,0.981291973
clickVideoExit,0.874370403
clickVideoExit,0.997541573
clickVideoExit,0.002444436
clickVideoExit,0.997605532
clickVideoExit,0.063991046
clickVideoExit,0.043957867
clickVideoExit,0.970934602
clickVideoExit,0.004111369
clickVideoExit,0.949392389
clickVideoExit,0.354493124
clickVideoExit,7.80E-05
clickVideoExit,0
clickVideoExit,0.036036936
clickVideoExit,0.06526623
clickVideoExit,0
clickVideoExit,0.060313399
clickVideoExit,0.003571714
clickVideoExit,0
clickVideoExit,0.002130636
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.623331068
clickVideoExit,0.992175008
clickVideoExit,0.131903582
clickVideoExit,0.644535497
clickVideoExit,0.963301487
clickVideoExit,0.001409098
clickVideoExit,0.056939559
clickVideoExit,0
clickVideoExit,0.008722418
clickVideoExit,0
clickVideoExit,0.004996802
clickVideoExit,0.991365526
clickVideoExit,0.025983371
clickVideoExit,0.042972498
clickVideoExit,0.745522865
clickVideoExit,0.083946274
clickVideoExit,0.517668692
clickVideoExit,0.076950752
clickVideoExit,0.744833307
clickVideoExit,
clickVideoExit,0.005716342
clickVideoExit,0.001387112
clickVideoExit,0.9982811
clickVideoExit,0.002884154
clickVideoExit,0
clickVideoExit,0.185053566
clickVideoExit,0.996318356
clickVideoExit,0.999400384
clickVideoExit,
clickVideoExit,0.707912936
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.071953949
clickVideoExit,0
clickVideoExit,0.504677007
clickVideoExit,0.013991046
clickVideoExit,0.842460825
clickVideoExit,0
clickVideoExit,0.785497282
clickVideoExit,0.010992965
clickVideoExit,0.02398465
clickVideoExit,0
clickVideoExit,0.070594819
clickVideoExit,0.001998721
clickVideoExit,0.901423089
clickVideoExit,0.02498401
clickVideoExit,0.007994883
clickVideoExit,0.675567637
clickVideoExit,0.046969939
clickVideoExit,0.333482571
clickVideoExit,0.002512392
clickVideoExit,0.003791573
clickVideoExit,
clickVideoExit,0.583626479
clickVideoExit,
clickVideoExit,0.549648225
clickVideoExit,0.765430125
clickVideoExit,0
clickVideoExit,0.020986569
clickVideoExit,0.550663575
clickVideoExit,0.011992325
clickVideoExit,0.835465302
clickVideoExit,
clickVideoExit,0.002998081
clickVideoExit,0.987625919
clickVideoExit,0.001307163
clickVideoExit,0.00099936
clickVideoExit,0.243556124
clickVideoExit,0
clickVideoExit,0.054964823
clickVideoExit,0.033978254
clickVideoExit,0.013991046
clickVideoExit,0.98004677
clickVideoExit,1
clickVideoExit,0.264830508
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.617950512
clickVideoExit,0.005996162
clickVideoExit,0.304804925
clickVideoExit,0.21885993
clickVideoExit,0.447713463
clickVideoExit,0
clickVideoExit,0.361948353
clickVideoExit,0.19487528
clickVideoExit,0
clickVideoExit,0.029980812
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.058962264
clickVideoExit,0.006995523
clickVideoExit,0.950391749
clickVideoExit,
clickVideoExit,0.012677886
clickVideoExit,0.605610409
clickVideoExit,0.359473937
clickVideoExit,0.829259274
clickVideoExit,0.994113767
clickVideoExit,0.001998721
clickVideoExit,0.68842141
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.005038775
clickVideoExit,0.988135593
clickVideoExit,0.990230253
clickVideoExit,0.879069396
clickVideoExit,0.003967461
clickVideoExit,0.231054125
clickVideoExit,0.008870323
clickVideoExit,0.238945075
clickVideoExit,0.004225296
clickVideoExit,0.547513591
clickVideoExit,0.324650224
clickVideoExit,0.017708666
clickVideoExit,0.392748641
clickVideoExit,0.030980173
clickVideoExit,0.151291174
clickVideoExit,0.603985449
clickVideoExit,
clickVideoExit,
clickVideoExit,0.001261193
clickVideoExit,0.031307963
clickVideoExit,0.011928366
clickVideoExit,0.051966741
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.007994883
clickVideoExit,0.437719859
clickVideoExit,0.75751519
clickVideoExit,1
clickVideoExit,0.070169092
clickVideoExit,0.960021586
clickVideoExit,0.256835625
clickVideoExit,0.039974416
clickVideoExit,0
clickVideoExit,0.00470299
clickVideoExit,0.996086505
clickVideoExit,0.94982811
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.981291973
clickVideoExit,0
clickVideoExit,0.911564599
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.227028702
clickVideoExit,0.091605373
clickVideoExit,0.006307963
clickVideoExit,0.001523025
clickVideoExit,0.847825392
clickVideoExit,0.003747602
clickVideoExit,0.134507915
clickVideoExit,0.023337064
clickVideoExit,0.192488807
clickVideoExit,0.001998721
clickVideoExit,0.002916134
clickVideoExit,
clickVideoExit,0.989550688
clickVideoExit,0.965178286
clickVideoExit,0.515645987
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.090919811
clickVideoExit,0.009070195
clickVideoExit,0.009070195
clickVideoExit,0.009070195
clickVideoExit,0.089942437
clickVideoExit,0.015989767
clickVideoExit,0.928339862
clickVideoExit,0.797401663
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.280804285
clickVideoExit,0.239852494
clickVideoExit,0.516691318
clickVideoExit,0.005740326
clickVideoExit,0.003831548
clickVideoExit,0.998670851
clickVideoExit,0.07395267
clickVideoExit,0.005834266
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.424660217
clickVideoExit,0
clickVideoExit,0.074650224
clickVideoExit,0.196122482
clickVideoExit,0.591505437
clickVideoExit,0.565428126
clickVideoExit,0.315755916
clickVideoExit,0.003679645
clickVideoExit,0.394403582
clickVideoExit,0.948918692
clickVideoExit,0.296090502
clickVideoExit,0.043440198
clickVideoExit,0.001880796
clickVideoExit,0.997695475
clickVideoExit,0.301822833
clickVideoExit,0.443104413
clickVideoExit,0.527840182
clickVideoExit,0.074650224
clickVideoExit,0.962569955
clickVideoExit,0.008618484
clickVideoExit,0.023714823
clickVideoExit,0.001107291
clickVideoExit,
clickVideoExit,0.576630956
clickVideoExit,0.021985929
clickVideoExit,0.016989127
clickVideoExit,0.46270387
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.225855453
clickVideoExit,0.459705788
clickVideoExit,0.691557403
clickVideoExit,0.233850336
clickVideoExit,0.041973137
clickVideoExit,0.577630317
clickVideoExit,
clickVideoExit,0.46270387
clickVideoExit,0.393748001
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,
clickVideoExit,
clickVideoExit,0.059865686
clickVideoExit,0.047465622
clickVideoExit,0.197955309
clickVideoExit,0.003179965
clickVideoExit,0.993907899
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.184453949
clickVideoExit,0.315110329
clickVideoExit,0.792696674
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.414902462
clickVideoExit,0.015893828
clickVideoExit,0.036940358
clickVideoExit,
clickVideoExit,0.081303965
clickVideoExit,0.596310361
clickVideoExit,0.967187
clickVideoExit,0.449712184
clickVideoExit,0.972313719
clickVideoExit,0.944967221
clickVideoExit,0.189122961
clickVideoExit,0.547615526
clickVideoExit,0.31231212
clickVideoExit,0.987931724
clickVideoExit,
clickVideoExit,0.005350576
clickVideoExit,0.981096098
clickVideoExit,0.002788216
clickVideoExit,0.095229053
clickVideoExit,0.001425088
clickVideoExit,0.758986249
clickVideoExit,0.007385273
clickVideoExit,0.060455309
clickVideoExit,0.992860569
clickVideoExit,0.001998721
clickVideoExit,0.008420611
clickVideoExit,0
clickVideoExit,0.354896866
clickVideoExit,0.007349296
clickVideoExit,0.001784858
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.591403502
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.985919012
clickVideoExit,0.003863527
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.001213224
clickVideoExit,0.925549648
clickVideoExit,0.995021186
clickVideoExit,0
clickVideoExit,0.400961385
clickVideoExit,0.991387512
clickVideoExit,0.002958107
clickVideoExit,0
clickVideoExit,0.399982012
clickVideoExit,0.981096098
clickVideoExit,0.259669811
clickVideoExit,0.981096098
clickVideoExit,0.993152382
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.996294372
clickVideoExit,0.236542613
clickVideoExit,0
clickVideoExit,0.769839303
clickVideoExit,0.354728973
clickVideoExit,0.015048369
clickVideoExit,0.003277902
clickVideoExit,0
clickVideoExit,0.17998481
clickVideoExit,0
clickVideoExit,0.791799248
clickVideoExit,0.991201631
clickVideoExit,0.605716342
clickVideoExit,0.971010553
clickVideoExit,0
clickVideoExit,0.73356252
clickVideoExit,0.105340582
clickVideoExit,0.161882395
clickVideoExit,0.933076831
clickVideoExit,0
clickVideoExit,0.02251559
clickVideoExit,0.963223537
clickVideoExit,0.963223537
clickVideoExit,0.963223537
clickVideoExit,0
clickVideoExit,0.195440918
clickVideoExit,0
clickVideoExit,0.029527103
clickVideoExit,0.003889511
clickVideoExit,0.987527982
clickVideoExit,0.849024624
clickVideoExit,0.988815158
clickVideoExit,0
clickVideoExit,1
clickVideoExit,0.018744004
clickVideoExit,0.005996162
clickVideoExit,0.004996802
clickVideoExit,0
clickVideoExit,0.926483051
clickVideoExit,
clickVideoExit,0.852564359
clickVideoExit,0.576630956
clickVideoExit,0.003997442
clickVideoExit,0.136912376
clickVideoExit,0.014990406
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0.759513911
clickVideoExit,0.00099936
clickVideoExit,0.590622002
clickVideoExit,0.008994244
clickVideoExit,0.186880397
clickVideoExit,0.135913016
clickVideoExit,0
clickVideoExit,0.126918772
clickVideoExit,0
clickVideoExit,0.038129597
clickVideoExit,0.004181324
clickVideoExit,0.052044691
clickVideoExit,0.364146946
clickVideoExit,0.973868724
clickVideoExit,0.994565478
clickVideoExit,0.941603374
clickVideoExit,0.997645507
clickVideoExit,0.358682443
clickVideoExit,0
clickVideoExit,0.961238807
clickVideoExit,0.651582987
clickVideoExit,0
clickVideoExit,0.006963543
clickVideoExit,0.000911417
clickVideoExit,
clickVideoExit,0.010129517
clickVideoExit,0.666557403
clickVideoExit,0.991289575
clickVideoExit,0.166257595
clickVideoExit,0.225677566
clickVideoExit,0.673041254
clickVideoExit,0
clickVideoExit,0.531677726
clickVideoExit,0.83059442
clickVideoExit,0.966631356
clickVideoExit,0.005432523
clickVideoExit,0.481178046
clickVideoExit,0.47815598
clickVideoExit,0.001197234
clickVideoExit,0.037619923
clickVideoExit,0.008206748
clickVideoExit,0.385149504
clickVideoExit,0.990839862
clickVideoExit,0.00128118
clickVideoExit,
clickVideoExit,0.002508395
clickVideoExit,0
clickVideoExit,0.054017429
clickVideoExit,0.019005836
clickVideoExit,0
clickVideoExit,0.218452191
clickVideoExit,0.001229213
clickVideoExit,0.019587464
clickVideoExit,9.59E-05
clickVideoExit,0
clickVideoExit,0.00410937
clickVideoExit,0.078275903
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.972157819
clickVideoExit,0.998249121
clickVideoExit,0
clickVideoExit,0.079924848
clickVideoExit,0.002898145
clickVideoExit,0.987322114
clickVideoExit,0
clickVideoExit,0.481196035
clickVideoExit,0.97715662
clickVideoExit,
clickVideoExit,0.001419092
clickVideoExit,0.007091461
clickVideoExit,0.852272546
clickVideoExit,0
clickVideoExit,0.887709866
clickVideoExit,0.226670931
clickVideoExit,0.416915174
clickVideoExit,0
clickVideoExit,0.983528542
clickVideoExit,0.035964982
clickVideoExit,0.580560441
clickVideoExit,0.007585146
clickVideoExit,0.239550688
clickVideoExit,0
clickVideoExit,0.485669172
clickVideoExit,0.014712584
clickVideoExit,0
clickVideoExit,0.629117365
clickVideoExit,0.150427726
clickVideoExit,0.449714183
clickVideoExit,0.398283099
clickVideoExit,0.357567157
clickVideoExit,0
clickVideoExit,0.994141749
clickVideoExit,0.000829469
clickVideoExit,0.001688919
clickVideoExit,
clickVideoExit,0.961856412
clickVideoExit,0.146146466
clickVideoExit,0.972079869
clickVideoExit,0.965727934
clickVideoExit,0
clickVideoExit,0.796276383
clickVideoExit,0.003273905
clickVideoExit,0
clickVideoExit,0.005650384
clickVideoExit,0.257695075
clickVideoExit,0.224162536
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.00048369
clickVideoExit,0
clickVideoExit,0.992736649
clickVideoExit,0.259206108
clickVideoExit,0.352136633
clickVideoExit,0.930388551
clickVideoExit,0.28950072
clickVideoExit,0.005378558
clickVideoExit,0
clickVideoExit,0.369613447
clickVideoExit,0.377530381
clickVideoExit,0.482555165
clickVideoExit,0.080940198
clickVideoExit,0.209240086
clickVideoExit,0
clickVideoExit,0.630198673
clickVideoExit,0.458236728
clickVideoExit,0
clickVideoExit,0.028847538
clickVideoExit,0.015456108
clickVideoExit,0.346870003
clickVideoExit,0.940705948
clickVideoExit,0
clickVideoExit,0.003479773
clickVideoExit,0.874988008
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.576227215
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.327498401
clickVideoExit,0.004321234
clickVideoExit,0
clickVideoExit,0.000545651
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.002998081
clickVideoExit,0.998361049
clickVideoExit,0
clickVideoExit,0.980680365
clickVideoExit,0.000737528
clickVideoExit,
clickVideoExit,0.997935321
clickVideoExit,4.60E-05
clickVideoExit,0.618004477
clickVideoExit,0.871532219
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.86834426
clickVideoExit,0.000789495
clickVideoExit,0
clickVideoExit,0.697497602
clickVideoExit,0.695554845
clickVideoExit,0.001205229
clickVideoExit,0.109945635
clickVideoExit,0.929435161
clickVideoExit,0.81489047
clickVideoExit,0.036380716
clickVideoExit,0.057127438
clickVideoExit,0.42440638
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.875793492
clickVideoExit,0.021018548
clickVideoExit,0.353165974
clickVideoExit,0.893076431
clickVideoExit,0.284050208
clickVideoExit,0.233094819
clickVideoExit,0.998884714
clickVideoExit,0.988091621
clickVideoExit,0.001816837
clickVideoExit,0.460825072
clickVideoExit,0.05917213
clickVideoExit,0.040138311
clickVideoExit,0.002998081
clickVideoExit,0.990366166
clickVideoExit,1
clickVideoExit,0.015737928
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.218362248
clickVideoExit,0
clickVideoExit,0.695924608
clickVideoExit,0
clickVideoExit,0.209699792
clickVideoExit,0.718638072
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.275623601
clickVideoExit,0
clickVideoExit,0.010865046
clickVideoExit,0.173692837
clickVideoExit,0.001295171
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.004692996
clickVideoExit,0
clickVideoExit,0.993977854
clickVideoExit,0.515314199
clickVideoExit,0.986022945
clickVideoExit,0.534839703
clickVideoExit,0.467424848
